doc_id,text
406,"Başbakanlık Yatırım Destek Ve Tanıtım Ajansı’nın TÜBİTAK MAM'ı Ziyareti
https://t.co/iRNE5w49Rj https://t.co/QKABFhEfBM"
407,"Kore-Türkiye Yenilenebilir Enerji Semineri
https://t.co/Mg0gx7V8G1 https://t.co/7nH8W0t7tL"
408,"UÇES Proje Kapanış Toplantısı
https://t.co/8AlgnPEZd5 https://t.co/BRpxqbXvI1"
409,#BayramınızMübarekOlsun https://t.co/EDpn4eJQXT
410,https://t.co/pAr7PFO2pB
411,"TÜBİTAK MAM ""86. İzmir Enternasyonal Fuarı""na Katıldı
https://t.co/DqNwMxXSn3 https://t.co/2pBNviNjSO"
412,"Katar Heyeti Ziyareti
https://t.co/lBh80RNA2r https://t.co/xkiAj2DwuH"
413,"TÜBİTAK MAM Yönetiminden Kocaeli Valisi Hüseyin Aksoy’a Hayırlı Olsun Ziyareti
https://t.co/r1cbuc1MSr https://t.co/9ufL7W0IGa"
414,"Güney Kore Cumhuriyeti İstanbul Başkonsolosundan TÜBİTAK MAM’a Ziyaret
https://t.co/FAGfCLWImg https://t.co/sA1utnIVoc"
415,"Malzeme Enstitüsü Sualtı Akustik Çalışmaları
https://t.co/2fCpWiBcQY https://t.co/TLTDbiZGov"
416,"Pakistan ile Ar-Ge Alanında İşbirliği Artıyor
https://t.co/FmxhHCantp https://t.co/wb98p4BDXX"
417,"Yakma/Gazlaştırma tesislerinin kavramsal ve detay tasarımları yapılmakta, laboratuvar ve pilot sistemlerde deneysel hizmetler verilmektedir. https://t.co/SxVUoFFaY7"
418,"ZERO BRINE Projesi Açılış Toplantısı
https://t.co/JSDygJGKwI https://t.co/jSbnMc2SPH"
419,"“Yüksek Kaliteli Kuru Kayısı Üretimi için Kükürtleme ve Kurutma Sistemleri” Çalıştayı
https://t.co/BMmMz6m0Kd https://t.co/RjprpF42Gw"
420,"@lipiindonesia 
https://t.co/mdxZQ4LOE3 https://t.co/4odt698jZR"
421,"TÜBİTAK Başkanı Prof. Dr. A. Arif ERGİN, MAM personeli ile bayramlaştı https://t.co/IjgwdDGqYL"
422,https://t.co/pqYzBVqwGX
423,"R/V TÜBİTAK Marmara Araştırma Gemisi 3 Denizi Dolaştı
https://t.co/3SqzxU0ESP https://t.co/uh8dxmZzU0"
424,"''Malzeme Enstitüsü Sualtı Akustik Laboratuvarı'' Bünyesinde
Yapılan Ölçümler İçin: https://t.co/vYmmxANQS9 https://t.co/rfmSLIy1sP"
425,TÜBİTAK Başkanı Prof. Dr. A. Arif ERGİN’in katılımıyla TÜBİTAK Gebze Yerleşkesi iftarı yapıldı. https://t.co/ONc3ZCPLsg
426,"Nanoteknoloji Kümelenmesi, Ulusal Nanoteknoloji Ar-Ge ve Yenilik Stratejisi Eylem Planı'na Yönelik Çalışmalar
https://t.co/dkh4Utpc9T https://t.co/nv25DhQIVw"
427,"“Sağlık Kuruluşlarından Kaynaklanan Atıksuların Arıtımı ve Bertarafı Projesi” Çalıştayı
https://t.co/RWCsudWm1B https://t.co/zWkG25hlT6"
428,"TAYSAD’dan TÜBİTAK MAM’a Ziyaret
https://t.co/XkPMr8ksdx https://t.co/RslUdVpw7i"
429,"Yer ve Deniz Bilimleri Enstitüsü bünyesinde sunulan “Karbon 14 İle Yaş Tayini Ölçümleri” hakkında bilgi için
https://t.co/vYmmxANQS9 https://t.co/zv8cimfrQR"
430,"“Evsel Isınma Amaçlı Biyoyakıt Kullanım Anketi” 
https://t.co/zFEDcCM7mS https://t.co/rbjQyNwtJ7"
431,"TÜBİTAK MAM “39. Uluslararası Kazı, Araştırma ve Arkeometri Sempozyumu”na katıldı
https://t.co/z3FDSixF0a https://t.co/5Foqu64Ec8"
432,"""Beslenme, Sağlık ve Gıda Güvenliği'nde Madalyonun Öteki Yüzü"" semineri Gıda Enstitüsü'nden Araştırmacı Erdem Öner'in sunumuyla gerçekleşti. https://t.co/F7flXeqOFl"
433,"Avrupa-Akdeniz İşbirliğini Araştırma ve İnovasyon Aracılığıyla Güçlendirme Bakanlar Konferansı – PRIMA Initiative
https://t.co/DZJnDS1ahw https://t.co/usgBs49kAB"
434,"@TUBITAK_MAM is in project meeting at PMD/İslamabad with @Tika_Turkey, @isdb_group, @sesric, @ECO4Science for Pakistan's earthquake studies https://t.co/lWJR8FmScp"
435,"“TÜBİTAK MAM 2016 YILI ARAŞTIRMA VE DESTEK ÖDÜLLERİ TÖRENİ”
https://t.co/sVehf4ByGt https://t.co/dMyATQTssn"
436,"TÜBİTAK MAM “COMSATS 20. Koordinasyon Konseyi Toplantısı”na Kahire’de Katıldı
https://t.co/5UVCPEHPko https://t.co/kr8sTZIqVC"
437,Kocaeli Kamu Hastaneleri Genel Sekreteri Dr. Şenol Ergüney Gen Mühendisliği ve Biyoteknoloji Enstitüsünü ziyaret etti. https://t.co/tTQXr2lTbv
438,"TÜBİTAK MAM Gen Mühendisliği ve Biyoteknoloji Enstitüsü, Türkmen Delegasyonuna 3 Farklı Konuda Eğitim
https://t.co/QFgGV1oQwA https://t.co/H7foo4RA3p"
439,En Başarılı Araştırma Ekibi Ödülü Malzeme Enstitüsünden KBRN Sensör Teknolojileri Proje Grubunun oldu https://t.co/IPDNd72H8F
440,En Başarılı Araştırma Ekibi Ödülünün diğeri Enerji Enstitüsünden Raylı Taşıt Teknolojileri Proje Grubunun oldu https://t.co/phnr8MeZkT
441,İnovasyon Ödülü Enerji Enstitüsünden Elektrikli Araçlar için Bor Temelli Yakıt Pil Menzil Artırıcı Projesi Ekibinin oldu. https://t.co/SJMrHj1Wml
442,TÜBİTAK Başkanı Prof. Dr. A.Arif Ergin TÜBiTAK MAM 2016 Yılı Araştırma ve Destek Ödül Törenine katılarak konuşma yaptı. https://t.co/I5rFTJr9nK
443,TÜBİTAK MAM 2016 Yılı Araştırma ve Destek Ödül Töreninde Patent Alan Buluş Sahiplerine Teşekkür Belgeleri verildi. https://t.co/Onc8sKZ3Oo
444,"TÜBİTAK MAM 2016 Yılı Araştırma ve Destek Ödül Töreninde 10, 15, 20, 25 ve 30. Çalışma Yılını dolduranlara Teşekkür Belgeleri takdim edildi. https://t.co/YrRtzSdZsu"
445,TÜBİTAK MAM 2016 Yılı Araştırma ve Destek Ödül Töreni Başkan Vekili Dr. Orkun Hasekioğlu'nun açılış konuşması ile başladı. https://t.co/5ONzYm4nvG
446,TÜBİTAK MAM 2016 Yılı Araştırma ve Destek Ödül Töreni birazdan başlıyor. https://t.co/Cw34kb555d
447,"“Tunçbilek Lavvarı Şlam Atıklarının Tuğla ve Çimento Üretiminde Hammadde Olarak Değerlendirilmesi”
https://t.co/jjtKTttTqA https://t.co/P3khjhbd26"
448,"2. Ulusal Çevre ve Su Yönetimi “ Hazar Gölü” temalı Panel
https://t.co/86oScXcMz0 https://t.co/vwwBsDbuB9"
449,"TÜBİTAK MAM “HERITAGE İSTANBUL 2017” FUARINA KATILDI
https://t.co/f1r9yZ8okd https://t.co/PxMWQVPxZ6"
450,"TÜBİTAK ile CERN Arasında Çerçeve İşbirliği Anlaşması İmzalandı
https://t.co/qBwbWvQhVT https://t.co/Obnjry4wRI"
451,"TÜBİTAK MAM IDEF 2017'DE
https://t.co/8L8MTkiICf https://t.co/bOpIme6ROx"
452,"Ulusal Eylem Planının Güncellenmesi Projesi Çalıştayı 
https://t.co/Ao6LIj2HGs https://t.co/t2pDbxJdsE"
453,"TÜBİTAK MAM ME Sualtı Çalışmaları ve MİLGEM 5-8 DSH Sonar Sistemi Bilgilendirme ve Tanıtım Toplantısı
https://t.co/rZd2HkBSMI https://t.co/yR5AJx1jpM"
454,"AKILLI HAREKETLİLİK KÜMELENMESİ ULAŞIMIN GELECEĞİNİ ŞEKİLLENDİRİYOR
https://t.co/AiaRqLUR8E https://t.co/fmZ7ZqZhZO"
455,"“HTTMM-Havacılık Sanayii Sertifikasyon, Test Altyapı ve İhtiyaçlarını Belirleme Çalıştayı”
https://t.co/wctoZqIhAO https://t.co/Uwpx6JJcPG"
456,"TÜBİTAK MAM “Expo Turkey By Qatar” Fuarına Katıldı
https://t.co/XxXs1ClWY1 https://t.co/5CCVzasv5A"
457,"TÜBİTAK Marmara Araştırma Merkezi’nde “Dünya Fikri Mülkiyet Günü” Düzenlendi
https://t.co/T1PsjvRFPH https://t.co/jyZ0hU5J5d"
458,"Ülkemizde İklim-Su-Enerji Kapsamında Yapılan Modelleme Çalışmalarının Değerlendirilmesi Toplantısı
https://t.co/aDfSsEuJvX https://t.co/ZCvywFlOtg"
459,"Mendeley ve SciVal Eğitimi
https://t.co/IJRflhXZaa https://t.co/1Ig8TH8KsR"
460,"2 Yılda 4 Bin Gencimize Bilimsel Merak Aşıladık
https://t.co/vXJtUWXDDI https://t.co/nlxNuTfYB3"
461,"2017-2019 dönemi Denizlerde Bütünleşik Kirlilik İzleme Projesi
https://t.co/1j4aLc6KAw https://t.co/blEeylWvbs"
462,"TÜBİTAK MAM “IV. Uluslararası Nükleer Santraller Zirvesi”ne Katıldı
https://t.co/PrsnJ4c4EE https://t.co/fMtlD423Fu"
463,"TÜBİTAK MAM Gen Mühendisliği ve Biyoteknoloji Enstitüsü “Elginkan Vakfı Teknoloji Ödülü”nün sahibi oldu.
https://t.co/nrvloDt43P https://t.co/uzoclharG5"
464,"TÜBİTAK MAM Çin'den sonra ABD'ye de Hizmet Vermeye Başladı
https://t.co/TdQa7aNhFA
https://t.co/C094m2iFLx https://t.co/dkVPW7T9YK"
465,"Slovakya Cumhuriyeti İstanbul Başkonsolosluğundan MAM’a ziyaret
https://t.co/bNYhFi3LeJ https://t.co/AkXIALtOFW"
466,"TÜBİTAK-TNO Toplantısı
https://t.co/evsF7S9NRV https://t.co/QhPhvd8hCi"
467,"ROKETSAN A.Ş. ve TÜBİTAK MAM İşbirliği
https://t.co/3Xks0ukbCV https://t.co/bpP72k4R9k"
468,"Denizlerimizin Kara Kökenli Kirleticilere Karşı Korunmasına Yönelik Ulusal Eylem Planının Güncellenmesi Projesi
https://t.co/sePUvzEoEQ https://t.co/WodzCRUrqr"
469,"TÜBİTAK MAM Enerji Enstitüsü Tarafından Geliştirilen  TEİAŞ Yük Tevzi Bilgi Sistemi 4 Yaşında
https://t.co/NCLSDUGViC https://t.co/VROiAHGzsy"
470,"KBRN Filtreleri ve Empregne Aktif Karbon Üretim ve Satış Hakkı Lisans Sözleşmesi imzalandı
https://t.co/aLj58pp7TA https://t.co/uAJOpcXvXr"
471,"Gebze Teknik Üniversitesi Rektöründen TÜBİTAK MAM’a ziyaret
https://t.co/8CglevLKRI https://t.co/HFkKcgJPRx"
472,"TÜBİTAK MAM Gen Mühendisliği ve Biyoteknoloji Enstitüsü “Elginkan Vakfı Teknoloji Ödülü”nün sahibi oldu
https://t.co/uS7lEQCrOE https://t.co/kO4I7UuLdA"
473,"I. Ulusal Deniz İzleme ve Değerlendirme Sempozyumu 
https://t.co/8ynI86qitN https://t.co/ttQ0ggXJUf"
474,"TİKA ve TÜBİTAK İşbirliği Toplantısı
https://t.co/Nqja2t4IvP https://t.co/5iX0JuQVsB"
475,"KSO’dan TÜBİTAK MAM Malzeme Enstitüsüne Ziyaret
https://t.co/jq9p6BUNTC https://t.co/3gHiid8Iio"
476,"KSO’dan TÜBİTAK MAM Malzeme Enstitüsüne Ziyaret
https://t.co/jq9p6BDd24"
477,Kimyasal Teknoloji Enstitüsü Yöneticilerinin İKMİB Ziyareti https://t.co/wgHyiMDglw
478,"“Fotovoltaik Güneş Panellerindeki Gelişmeler” konulu seminer
https://t.co/5f4ilsqSaU https://t.co/2Elu1w1MRL"
479,"T.C. Toprak Mahsulleri Ofisi Genel Müdürlük Heyeti TÜBİTAK Marmara Araştırma Merkezinde
https://t.co/wDvWVMEwAP https://t.co/ufo30prHlX"
480,"3B Merkezi ve Yetenekleri Çalıştayı Gerçekleştirildi
https://t.co/z2PkmWPlh1 https://t.co/PWJhBOCifN"
481,"TÜBİTAK MAM Kimyasal Teknoloji Enstitüsü ve GEBKİM işbirliğiyle Kimyasal Teknoloji Günleri yapıldı
https://t.co/mKjjPv1JBF https://t.co/6nwne0I4uA"
482,"TÜBİTAK MAM Araştırmacısından BOR Kitabı
https://t.co/FD9nSjoUYl https://t.co/NENfLAegaJ"
483,"KAMUOYUNA DUYURU
https://t.co/T5qxRHW7Qp"
484,"Test/Analiz Hizmetlerimizi İçeren Video Filmi Yayınlandı
https://t.co/tK6DlcbMwx"
485,"İran Tebriz Eyalet Tarım Biyoteknoloji Merkezi’nden TÜBİTAK MAM’a Ziyaret
https://t.co/PYi1dLO4Ds https://t.co/ZU5wcP2Ht3"
486,"TÜBİTAK MAM – MARTEK Bilgi Günü Gerçekleştirildi
https://t.co/GBNyJasoES https://t.co/as81HgMgPa"
487,"Hollanda Kraliyeti İstanbul Başkonsolosluğu ile Toplantı
https://t.co/U4gNrvIrgL https://t.co/9FqJuo13Ol"
488,"TÜBİTAK MAM ""ICTURKEY Proje Pazarı"" etkinliğine katıldı
https://t.co/7muEzCKBiV https://t.co/EQM1DcfEhJ"
489,"Denizlerimizin Kara Kökenli Kirleticilere Karşı Korunmasına Yönelik Ulusal Eylem Planının Güncellenmesi Projesi 
https://t.co/xkTu6bXT0N https://t.co/KvTVGC8ZsO"
490,"DİPTAR Projesi Kapanış Çalıştayı Gerçekleştirildi
https://t.co/AYxCwixN48"
491,Daha İyi Bir Gelecek İçin Akıllı Hareketliliğe Odaklandık https://t.co/RAEIwqfpRF
492,"TÜBİTAK ile Malezya SIRIM işbirliği yapacak 
https://t.co/dMvRDe77iS https://t.co/cBmtOnWbCZ"
493,"DSİ Genel Müdürlüğü ve TÜBİTAK MAM Arasında ATHOM Projesi İmzalandı
https://t.co/R2fXlCwbkR"
494,"TEİAŞ, Koruma Bilgi Sistemi’ni Devreye Aldı
https://t.co/NJAphY9arq https://t.co/U8sMUZozTc"
495,"TÜBİTAK MAM Enstitüleri UFUK 2020 Yol Haritası Çalıştayı
https://t.co/6qaFZ1guJH https://t.co/5R5lKTT6gF"
496,"TÜBİTAK MAM İran Tebriz’de
https://t.co/glE8KUP39z https://t.co/bInxrTTJw9"
497,"Karbon 14 ile yaş tayini için el sıkıştılar
https://t.co/QBumrlAavj https://t.co/j7nC3gYRT7"
498,"Fotonik Teknolojiler Grubu tarafından düzenlenen “Organik Elektronik Çalıştayı” TÜBİTAK MAM’da gerçekleştirildi.

https://t.co/kKRncw9M3L https://t.co/rsEyYNte6s"
499,"Bilim, Sanayi ve Teknoloji Bakanı Faruk Özlü Bilişim
Vadisi'nde incelemelerde bulundu

https://t.co/TOGHpEMgN9 https://t.co/KYGhHPvP7G"
500,"2015 Yılı Ar-Ge Faaliyetleri Anketi Sonuçları Açıklandı

https://t.co/LSYOgHNYB8"
501,"“Fikri
Hakların Yönetimi ve Ticarileştirilmesi” Modülü Eğitimi yapıldı''
https://t.co/gTDb3Ffl7d https://t.co/mtYUJhw49A"
502,"20. IBF Forumu, MÜSİAD EXPO ile Eş Zamanlı Olarak Gerçekleştirildi 
https://t.co/KloChlFcji"
503,"Güney Kore İstanbul Başkonsolosluğu ile Toplantı
https://t.co/RFWpbNYJMv"
504,"TÜBİTAK MAM 16. MÜSİAD EXPO 3. High Tech Port Fuarına Katıldı
https://t.co/HafOwd8tUk"
505,"Marmara Araştırma Merkezi’nden Gölcük Tersane Komutanlığına Ziyaret
https://t.co/Vyr3fXMaXB"
506,"“Atık pillerin bertarafı ve geri kazanım teknolojilerinin geliştirilmesi” projesi kapanış toplantısı
https://t.co/iLEam3Q2ml"
507,"TÜBİTAK MAM ile Zaman Yolculuğu
https://t.co/LLgXknBXTf"
508,"“Sulardaki Organik Kirleticilerin Twister GC-MS/MS ile Analizleri” Semineri
https://t.co/vVzAoJnpsy https://t.co/FP5KgLkFCb"
509,"TÜBİTAK’tan Çekmece Nükleer Araştırma ve Eğitim Merkezi’ne Ziyaret
https://t.co/y0o98xbTzq https://t.co/pt93qZeNMC"
510,"TÜBİTAK MAM'dan şeker ve kalp hastalığı riskini azaltan yeni bir gıda katkı maddesi
https://t.co/isGpywPLps https://t.co/Sk54vTLfy3"
511,"Sınai Mülkiyet Hakları: Temel Kavramlar ve Patent İşlem Süreçleri konulu eğitim çalışması
https://t.co/eh68Me4wfv https://t.co/sGRWOB398Z"
512,"“Nükleer Araştırma Reaktörleriyle, Temel Bilimler, Teknik Ve Teknolojik Konularında Uygulamalar” konulu seminer
https://t.co/ftm4oorVHS https://t.co/19FXDRnYDa"
513,Türkiye’de İlk: Jelatin’de Gen Tayini Yeterlilik Testihttp://mam.tubitak.gov.tr/tr/haber/turkiyede-ilk-jelatinde-gen-tayini-yeterlilik-testi https://t.co/a3vlgNBC8w
514,"Kayseri İl Gıda,Tarım ve Hayvancılık Müdürlüğü ile Ar-Ge İşbirliği Çalıştayı
https://t.co/MCoqgZsLfn https://t.co/dNvCJ01Z9h"
515,"Milli Teknolojiyi Önemsiyoruz
https://t.co/0Wd7rV8O6M https://t.co/JWa2dVeedN"
516,"‘’Kıyı Yerleşimlerinde Su Yönetimi” Konulu Uluslararası Yaz Okulu
https://t.co/nmScFJtXPX https://t.co/RzS6fCxwTn"
517,"Su kütlelerinin etkin yönetiminde artık Coğrafi Bilgi Sistemleri kullanılacak
https://t.co/0xk9dIyWs0 https://t.co/oGwXEAkZV1"
518,Denizlerimizin Kara Kökenli Kirleticilere Karşı Korunmasına Yönelik Ulusal Eylem Planının Güncellenmesi https://t.co/gNcnod0DLt https://t.co/UtgmQLyudQ
519,"ICGEB 2017 DESTEK PROGRAMLARI
https://t.co/v274QqmHqB…/h…/icgeb-2017-destek-programlari https://t.co/qei7uWkHkE"
520,"""Türkiye'de Havza Bazında Hassas Alanların ve Su Kalitesi Hedeflerinin Belirlenmesi Projesi"" kapanış toplantısı https://t.co/LOYweuTxE8 https://t.co/1vLOmax0ZW"
521,EÜAŞ Heyetinin TÜBİTAK MAM Ziyaretihttp://mam.tubitak.gov.tr/tr/haber/euas-heyetinin-tubitak-mam-ziyareti https://t.co/Ggm86D1Qmi
522,Sanayide Temiz Üretim Olanaklarının ve Uygulanabilirliğinin Belirlenmesi (SANTEM) Projesi Çalıştayı https://t.co/ZyUEwZiUnk
523,Sanayide Temiz Üretim Olanaklarının ve Uygulanabilirliğinin Belirlenmesi (SANTEM) Projesi Çalıştayı - 2 | https://t.co/xJUIRO7peV
524,"TÜBİTAK MARMARA ARAŞTIRMA MERKEZİ
ÇEVRE
VE TEMİZ ÜRETİM ENSTİTÜSÜ https://t.co/DbNitpK7Co"
525,"TÜBİTAK Başkanı’ndan... 
https://t.co/vSTgLj3yzG https://t.co/vueOcGjHJx"
526,"Seramik Sektörü Strateji Belgesi ve Eylem Planı Çalıştayı yapıldı
https://t.co/84T9w8H7hw https://t.co/riXaW4E6Qn"
527,"3. Yeni 2boyutlu Malzemeler&amp;Grafen Konferansı
https://t.co/JB4pfkerca https://t.co/nNAgbfHbZA"
528,İSKİ Genel Müdürlüğü'nün R/V TÜBİTAK MAM MARMARA Araştırma Gemisi Ziyareti | TÜBİTAK MARMARA ARAŞTIRMA MERKEZİ https://t.co/OH4foq0Slb
529,"MÜSİAD Gıda, Tarım ve Hayvancılık Sektör Kurulu TÜBİTAK MAM’ı Ziyaret etti.  https://t.co/EXqkKcvwKP"
530,TÜBİTAK Marmara Araştırma Merkezi Başkanı Doç. Dr. Bahadır Tunaboylu'nun Kurban Bayramı Mesajı https://t.co/yIzPPTWEYe
531,Marmara Araştırma Merkezi ve KOP Bölge Kalkınma İdaresi Başkanlığı Arasında İşbirliği - https://t.co/uSilMiZ6S0 https://t.co/6xnOzXVm56
532,17. Kimya Teknik Komitesi Toplantısı Yapıldı | TÜBİTAK MARMARA ARAŞTIRMA MERKEZİ https://t.co/J1NHwxZStB
533,Temiz Üretim İnadıyla Dikkat Çekiyor: OSB’leri İyileştiren Güç | TÜBİTAK MARMARA ARAŞTIRMA MERKEZİ https://t.co/BEuoDK3vRP
534,TÜBİTAK Marmara Araştırma Gemisi Çanakkale Boğazında Mavi Adım Eğitimi Verdi | MARMARA ARAŞTIRMA MERKEZİ https://t.co/n32gD7y4rY
535,MOTOR MÜKEMMELİYET MERKEZİ İÇİN GÜÇBİRLİĞİ DEVAM EDİYOR | MARMARA ARAŞTIRMA MERKEZİ https://t.co/gFI4WuS17s
536,"TÜBİTAK BASIN AÇIKLAMASI
https://t.co/R7ad8e9A6G https://t.co/Pp0YQFibNe"
537,MAM Başkanı Doç. Dr. Bahadır Tunaboylu Demokrasi Nöbeti’nde | MARMARA ARAŞTIRMA MERKEZİ https://t.co/UTUafxwGtz
538,TÜRKİYE BİLİMSEL VE TEKNOLOJİK ARAŞTIRMA KURUMU BİLİM KURULU DEMOKRASİ BİLDİRİSİ |  https://t.co/1uA66srpG6
539,"TÜBİTAK MAM Bilecik’te Ar–Ge İşbirlikleri Oluşturmayı Amaçlıyor
https://t.co/7taFqZ5vVm https://t.co/6q8Lk9Pc7k"
540,"C14 Yaş Tayini Testlerine Başlandı
https://t.co/n6IrWZuDbX https://t.co/YqExIRxctM"
541,"Yurt dışından TÜBİTAK MAM’a olan ilgi artıyor
https://t.co/5rjAbh3R43 https://t.co/5y6u7nopEE"
542,"Nükleer Teknolojinin Tarım, Tıp ve Tahribatsız Muayene Alanlarındaki Uygulamaları ve Nükleer Güvenlik Düzenlemeleri https://t.co/Jj9kB8eWsm"
543,"SSM nin 2017-2021 yol haritasına TÜBİTAK MAM desteği
https://t.co/4vl8iI1dYy https://t.co/g6EHSzDhX4"
544,"Ruanda Büyükelçisi ile Ticari Ateşesi TÜBİTAK MAM’ı ziyaret etti.
https://t.co/bZjQeqGskb https://t.co/sPEeSmVBpa"
545,"‘’Endüstriyel Hizmet Kataloğu 2016’’ DEİK tarafından tüm üyelerine iletildi
https://t.co/cYJmIq7PAW https://t.co/y6GkHFGzWI"
546,"EMBL-Avrupa Moleküler Biyoloji Laboratuvarı ile İşbirliği Olasılıkları Görüşüldü
https://t.co/15FNoTMaaL https://t.co/O7dDXpWg5V"
547,"""Akıllı Hareketlilik Kümelenmesi (Smart Mobility Clustering)"" Toplantısı 
https://t.co/Rop7C9wxRZ https://t.co/HlQkXlqYrU"
548,"FP7-NutraHEALTH Projesi “Benim Avrupalı Kentim” Belgeselinde Yayınlandı
https://t.co/xPgvZXhOMw https://t.co/l0ShMitKIu"
549,"""Akıllı Hareketlilik Kümelenmesi (Smart Mobility Clustering)"" Toplantısı TÜBİTAK MAM'da
https://t.co/Rop7C9eX0r https://t.co/B8Za2qDQ0g"
550,"TEB KOBİ TV ile TÜBİTAK MAM Malzeme Enstitüsünün geliştirdiği fotovoltaik güneş paneli
https://t.co/uHXfrLlyv3 https://t.co/HBLEHyjOiN"
551,"Türkiye-Hollanda Güneş Enerjisi İkili İşbirliği Çalıştayı ve Proje Pazarı
https://t.co/o3fy4YJrmL https://t.co/VZYCOujpNi"
552,"TuR&amp;Bo Heyetinin TÜBİTAK MAM Ziyareti
https://t.co/B8N5LkcFKJ https://t.co/jVMpCdlNJB"
553,"Gürültü Eylem Planları Türkiye’de ilk kez TÜBİTAK MAM tarafından hazırlanıyor
https://t.co/9M0Pgg4h5g https://t.co/BLTyK4A3AK"
554,"Bilim, Sanayi ve Teknoloji Bakanı Faruk Özlü TÜBİTAK MAM’da incelemelerde bulundu.
https://t.co/ROrBFQsf8h https://t.co/zorwZRJkz9"
555,"1MV Hızlandırılmış Kütle Spektroskopisi (AMS) Çalıştayı yapıldı
https://t.co/SM3qhq4zC4 https://t.co/uTGzaDkIQV"
556,TÜBİTAK MAM 2015 Yılı Araştırma ve Destek Ödülleri Töreni yapıldı | MARMARA ARAŞTIRMA MERKEZİ https://t.co/kMLbwKhwbs
557,"T.C. Ulaştırma, Denizcilik ve Haberleşme Bakanlığı Heyeti’nin TÜBİTAK MAM Ziyareti | MARMARA ARAŞTIRMA MERKEZİ https://t.co/2cvwrUPYoW"
558,“Havacılık Teknolojileri Test ve Mükemmeliyet Merkezi Fizibilite Etüdü Projesi” İmza Töreni | https://t.co/3PYgW4KAvR
559,Enerji Arz Güvenliği Çalıştayı TÜBİTAK’ta düzenlendi | MARMARA ARAŞTIRMA MERKEZİ https://t.co/3VXW0gSU8Z
560,Santa Farma İlaç Sanayi A.Ş.’ne Ziyaret | MARMARA ARAŞTIRMA MERKEZİ https://t.co/Jc0WZBeOcF
561,Helal Gıda Çalıştayı yapıldı | MARMARA ARAŞTIRMA MERKEZİ https://t.co/sLCfnk1FT4
562,İran ISIRI Heyeti TÜBİTAK MAM’ı Ziyaret Etti | MARMARA ARAŞTIRMA MERKEZİ https://t.co/0eWM5cBLHH
563,"Japonya Dış Ticaret Teşkilatı JETRO Heyeti TÜBİTAK MAM’da
https://t.co/awRi9k7SWx https://t.co/l5jFj26nhj"
564,"""Marmara Bölgesi Enerji Arz Güvenliği Çalıştayı"" TÜBİTAK MAM işbirliğiyle düzenlendi.
https://t.co/3VXW0gBjhr https://t.co/QrYhvcn0yi"
565,"TÜBİTAK MAM “Sıfır Atık Uygulamaları” kapsamında KEAS Kastamonu Entegre A.Ş.’yi Ziyaret Etti
https://t.co/QHePtlKyMB https://t.co/eGh3oHx7Tx"
566,"“Havacılık Teknolojileri Test ve Mükemmeliyet Merkezi Fizibilite Etüdü Projesi” İmza Töreni 
https://t.co/3PYgW4sZEj https://t.co/FhMby2RkkE"
567,"Bilim, Sanayi ve Teknoloji Bakanı Fikri Işık ile Sağlık Bakanı Dr.Mehmet Müezzinoğlu’ndan Santa Farma İlaç'a Ziyaret https://t.co/Jqz9z9lz4v"
568,https://t.co/AkcBnmK75a
569,"TÜBİTAK MAM “BAHRİYE HAFTASI”na TÜBİTAK MARMARA Araştırma Gemisi ile Katıldı
https://t.co/rIoGcUm5Dy https://t.co/liVcWbJ3Mi"
570,"""Marmara Bölgesi Enerji Arz Güvenliği Çalıştayı"" @TUBITAK_MAM ev sahipliğinde başladı. #enerjiarzguvenligi https://t.co/oO1zwFzvz9"
571,1 dug 100km into the Earth on http://t.co/Ji9HkSxAXG #MrMine
572,“Allâhü Teâlâ’ya -içinde kendisine ibadet olunan- en sevimli günler Zilhicce’nin (ilk) on günüdür. Her bir gü...
573,"15/08/2012 - Ülkü Adatepe,Atatürk'ün manevi kızı hayatını kaybetti (d. 1932). http://t.co/Wnx8bmn483"
574,"15/08/1326 - Osman Bey, İlk Osmanlı beyi hayatını kaybetti."
575,"15/18/1976 - Hasan Şaş, Türk futbolcu dünyaya geldi. http://t.co/JY5jqQzx0n"
576,"2008 - Konya Taşkent'te özel bir vakfa ait 3 katlı kaçak din eğitimi veren öğrenci yurdu,LPG nin sıkışması sonucu çöktü:18 ölü,27 yaralı."
577,"1969 - Altıncı Filo’yu protesto amaçlı mitinge saldırı sonucu çıkan olaylarda iki genç öldü, 200 kişi yaralandı. http://t.co/LsAAn1AOLS"
578,1971 - TÜSİAD kuruldu. http://t.co/DYHiimlr8R
579,1950 - Türkiye NATO’ya başvurdu. http://t.co/3JySezLHX9
580,"1773 - Tersane Hendesehanesi (Deniz Harp Okulu), Cezayirli Hasan Paşa tarafından İstanbul Kasımpaşa'da açıldı."
581,1571 - Lala Mustafa Paşa Venedik Cumhuriyetine ait Kıbrıs adasını feth etti.
582,"14/08/1985 - Nazlı Ecevit, Türk ressam hayatını kaybetti (d. 1900). http://t.co/hed1pSqPmh"
583,"14/08/1974 - Nihat Sami Banarlı, Türk edebiyat tarihçisi hayatını kaybetti (d. 1907). http://t.co/Gw1g8WIniV"
584,"14/08/1990 - Naz Aydemir, Türk voleybolcu dünyaya geldi. http://t.co/LqzgwveZ6I"
