doc_id,token_id,text,c_id,c_name
206,12,babası,1,Trash
206,13,Basim,3,Name
206,14,et,3,Name
206,15,Temimi,3,Name
206,16,kızının,1,Trash
206,17,davası,1,Trash
206,18,öncesinde,1,Trash
206,19,değerlendirmelerde,1,Trash
206,20,bulundu,1,Trash
206,21,T5U9sjXVFv,1,Trash
206,22,MOrT1dPIKx,1,Trash
207,1,Benzine,1,Trash
207,2,15,1,Trash
207,3,kuruş,1,Trash
207,4,zam,1,Trash
207,5,MS8PUVaQZ8,1,Trash
207,6,LVaMtLEdvD,1,Trash
208,1,Türkiye,9,Place
208,2,dış,1,Trash
208,3,ticarette,1,Trash
208,4,AB,6,Company
208,5,nin,1,Trash
208,6,5,1,Trash
208,7,büyük,1,Trash
208,8,ortağı,1,Trash
208,9,F74xzWVjxB,1,Trash
208,10,LHug6Dsvnn,1,Trash
209,1,Çin,9,Place
209,2,küresel,1,Trash
209,3,ticarette,1,Trash
209,4,deniz,1,Trash
209,5,hamlesi,1,Trash
209,6,K5uWex6cwZ,1,Trash
209,7,eEW3bMObnT,1,Trash
210,1,Benim,1,Trash
210,2,hamileliğim,1,Trash
210,3,bir,1,Trash
210,4,gün,1,Trash
210,5,sürdü,1,Trash
210,6,7tiTV5tTf8,1,Trash
210,7,Qk5DRG2s8D,1,Trash
211,1,CumhurbaşkanıErdoğan,3,Name
211,2,Türkiye,9,Place
211,3,zirveye,1,Trash
211,4,ulaşana,1,Trash
211,5,kadar,1,Trash
211,6,durmayacaktır,1,Trash
211,7,VoBQm67vb5,1,Trash
211,8,vvFrHmJuFN,1,Trash
212,1,Hasan,3,Name
212,2,Celal,3,Name
212,3,Güzel,1,Trash
212,4,son,1,Trash
212,5,yolculuğuna,1,Trash
212,6,uğurlandı,1,Trash
212,7,hI6s1aBdr1,1,Trash
212,8,MZ6jez0HTv,1,Trash
213,1,ABD,9,Place
213,2,de,1,Trash
213,3,radikal,1,Trash
213,4,güç,1,Trash
213,5,acımasızlık,1,Trash
213,6,öne,1,Trash
213,7,çıkacak,1,Trash
213,8,ANKA,6,Company
213,9,Enstitüsü,6,Company
213,10,Yönetim,8,Job
213,11,Kurulu,8,Job
213,12,Başkanı,8,Job
213,13,Prof,8,Job
213,14,Dr,8,Job
213,15,Sencer,3,Name
213,16,İmer,1,Trash
213,17,ABD,9,Place
213,18,Başkanı,8,Job
213,19,Trump,3,Name
213,20,ın,1,Trash
213,21,Pompeo,3,Name
213,22,Haspel,3,Name
213,23,i,1,Trash
213,24,atamasını,1,Trash
213,25,AA,6,Company
213,26,muhabirine,8,Job
213,27,değerlendirdi,1,Trash
213,28,B5EBMDEHUW,1,Trash
213,29,3HSBYePvDH,1,Trash
214,1,Enerji,8,Job
214,2,Tabii,1,Trash
214,3,Kaynaklar,8,Job
214,4,Bakanı,8,Job
214,5,101,1,Trash
214,6,yerleşim,9,Place
214,7,yerine,9,Place
214,8,daha,1,Trash
214,9,doğalgaz,1,Trash
214,10,getirmenin,1,Trash
214,11,mutluluğunu,1,Trash
214,12,yaşıyoruz,1,Trash
214,13,FGqI2c0WuN,1,Trash
214,14,948YCjwQE1,1,Trash
215,1,Türk,1,Trash
215,2,askerini,8,Job
215,3,görünce,1,Trash
215,4,kurban,1,Trash
215,5,kestik,1,Trash
215,6,Afrinliler,1,Trash
215,7,Türk,1,Trash
215,8,askerini,8,Job
215,9,görünce,1,Trash
215,10,mutluluklarını,1,Trash
215,11,göstermek,1,Trash
215,12,için,1,Trash
215,13,iki,1,Trash
215,14,kurban,1,Trash
215,15,kestiklerini,1,Trash
215,16,söyledi,1,Trash
215,17,rpSc8MWqWe,1,Trash
215,18,hSLQSw2PjS,1,Trash
216,1,Artık,1,Trash
216,2,korku,1,Trash
216,3,kalmadı,1,Trash
216,4,Türkiye,9,Place
216,5,deki,1,Trash
216,6,Afrinliler,1,Trash
216,7,eve,9,Place
216,8,dönüş,1,Trash
216,9,hazırlığında,1,Trash
216,10,A6zQ7lGjSv,1,Trash
216,11,9D3s8CEVTA,1,Trash
217,1,Çerkez,1,Trash
217,2,kültürünü,1,Trash
217,3,heykellerle,1,Trash
217,4,geleceğe,1,Trash
217,5,taşıyor,1,Trash
217,6,Sinop,9,Place
217,7,ta,1,Trash
217,8,yaşayan,1,Trash
217,9,heykel,1,Trash
217,10,sanatçısı,1,Trash
217,11,Eşref,1,Trash
217,12,Baş,1,Trash
217,13,Çerkez,1,Trash
217,14,kültüründe,1,Trash
217,15,bulunan,1,Trash
217,16,motiflerle,1,Trash
217,17,yaptığı,1,Trash
217,18,heykel,1,Trash
217,19,heykelciklerle,1,Trash
217,20,bu,1,Trash
217,21,kültürün,1,Trash
217,22,unutulmaması,1,Trash
217,23,gelecek,1,Trash
217,24,kuşaklara,1,Trash
217,25,aktarılması,1,Trash
217,26,için,1,Trash
217,27,mücadele,1,Trash
217,28,veriyor,1,Trash
217,29,qeWGeap7A4,1,Trash
217,30,R7HmA3mTw9,1,Trash
218,1,Türkiye,9,Place
218,2,den,1,Trash
218,3,Mısır,9,Place
218,4,ın,1,Trash
218,5,Afrin,9,Place
218,6,açıklamasına,1,Trash
218,7,cevap,1,Trash
218,8,PZxuVQf1Jf,1,Trash
218,9,4jPSlbTsRV,1,Trash
219,1,ABD,9,Place
219,2,li,1,Trash
219,3,papaz,8,Job
219,4,ile,1,Trash
219,5,FETÖ,6,Company
219,6,PKK,6,Company
219,7,nın,1,Trash
219,8,hedef,1,Trash
219,9,birlikteliği,1,Trash
219,10,iddianamede,1,Trash
219,11,UJtiEA7nuP,1,Trash
219,12,teXAjUbXLX,1,Trash
220,1,Terör,1,Trash
220,2,örgütü,1,Trash
220,3,DHKP,6,Company
220,4,C,1,Trash
220,5,nin,1,Trash
220,6,sözde,1,Trash
220,7,Ankara,9,Place
220,8,sorumlusu,1,Trash
220,9,yakalandı,1,Trash
220,10,VOJElGxuGm,1,Trash
220,11,lmlhFkNDQV,1,Trash
221,1,CumhurbaşkanıErdoğan,3,Name
221,2,Birlikte,1,Trash
221,3,teröristleri,1,Trash
221,4,temizleyelim,1,Trash
221,5,dediğimizde,1,Trash
221,6,neredeydiniz,1,Trash
221,7,bk26flJeJm,1,Trash
221,8,69lbKMi28i,1,Trash
222,1,Tünellerin,9,Place
222,2,uzunluğu,1,Trash
222,3,400,1,Trash
222,4,metreye,1,Trash
222,5,ulaşıyor,1,Trash
222,6,AA,6,Company
222,7,teröristlerin,1,Trash
222,8,Afrin,9,Place
222,9,merkezindeki,9,Place
222,10,tünellerini,9,Place
222,11,görüntüledi,1,Trash
222,12,eN8oMV5hML,1,Trash
222,13,81PnN8ph2w,1,Trash
223,1,Minik,1,Trash
223,2,kızın,1,Trash
223,3,tek,1,Trash
223,4,kişilik,1,Trash
223,5,koruyucu,1,Trash
223,6,ailesi,1,Trash
223,7,oldu,1,Trash
223,8,Aix7Fyln9C,1,Trash
223,9,cLXSJPq5VI,1,Trash
224,1,Şehit,1,Trash
224,2,Uzman,8,Job
224,3,Çavuş,8,Job
224,4,Çakmak,3,Name
224,5,son,1,Trash
224,6,yolculuğuna,1,Trash
224,7,uğurlandı,1,Trash
224,8,W5OFpT0efO,1,Trash
224,9,btjnqU26Pl,1,Trash
225,1,Dışişleri,8,Job
225,2,Bakanı,8,Job
225,3,Çavuşoğlu,3,Name
225,4,Afrin,9,Place
225,5,de,1,Trash
225,6,insanlık,1,Trash
225,7,dışı,1,Trash
225,8,muameleye,1,Trash
225,9,müsaade,1,Trash
225,10,etmeyiz,1,Trash
225,11,bNOagtg5vG,1,Trash
225,12,YyuK2XWpAp,1,Trash
226,1,Ayn,9,Place
226,2,Darah,9,Place
226,3,Basutah,9,Place
226,4,Burj,9,Place
226,5,Abdallah,9,Place
226,6,Afrin,9,Place
226,7,de,1,Trash
226,8,üç,1,Trash
226,9,köy,9,Place
226,10,daha,1,Trash
226,11,teröristlerden,1,Trash
226,12,temizlendi,1,Trash
226,13,IT228olnXW,1,Trash
226,14,QKetjrPNYS,1,Trash
227,1,THY,6,Company
227,2,den,1,Trash
227,3,yurt,9,Place
227,4,içi,9,Place
227,5,bilet,2,Event/Activity
227,6,kampanyası,2,Event/Activity
227,7,CFnHHSL9Nt,1,Trash
227,8,uRccCLynef,1,Trash
228,1,BaşbakanYıldırım,3,Name
228,2,Nevruz,2,Event/Activity
228,3,barış,1,Trash
228,4,kardeşliğimizi,1,Trash
228,5,pekiştiren,1,Trash
228,6,bir,1,Trash
228,7,simgedir,1,Trash
228,8,7IeLWzx0k2,1,Trash
228,9,DPeJdug91v,1,Trash
229,1,Suriyeli,1,Trash
229,2,bebek,1,Trash
229,3,Türkiye,9,Place
229,4,de,1,Trash
229,5,yaşama,1,Trash
229,6,tutundu,1,Trash
229,7,Bombadan,1,Trash
229,8,yaralanan,1,Trash
229,9,Suriyeli,1,Trash
229,10,bebek,1,Trash
229,11,Türkiye,9,Place
229,12,de,1,Trash
229,13,yaşama,1,Trash
229,14,tutundu,1,Trash
229,15,y4RZTrihfW,1,Trash
229,16,4CBX74Ef4c,1,Trash
230,1,Türkiye,9,Place
230,2,den,1,Trash
230,3,BM,6,Company
230,4,nin,1,Trash
230,5,OHAL,2,Event/Activity
230,6,ile,1,Trash
230,7,ilgili,1,Trash
230,8,belgesine,1,Trash
230,9,sert,1,Trash
230,10,tepki,1,Trash
230,11,KvdSnYzEZt,1,Trash
230,12,HkiOVzS9vZ,1,Trash
231,1,Darphane,9,Place
231,2,Reşat,3,Name
231,3,altın,1,Trash
231,4,basımına,1,Trash
231,5,başlamalı,1,Trash
231,6,AA,6,Company
231,7,Finans,8,Job
231,8,Analisti,8,Job
231,9,Memiş,3,Name
231,10,Türk,1,Trash
231,11,toplumunun,1,Trash
231,12,hediyeleşmek,1,Trash
231,13,için,1,Trash
231,14,tercih,1,Trash
231,15,ettiği,1,Trash
231,16,altında,1,Trash
231,17,talebin,1,Trash
231,18,devam,1,Trash
231,19,ettiğini,1,Trash
231,20,söyledi,1,Trash
231,21,VPufp0A7DW,1,Trash
231,22,EAOctHYf2B,1,Trash
232,1,AACanli,6,Company
232,2,CumhurbaşkanıErdoğan,3,Name
232,3,Zeytin,2,Event/Activity
232,4,Dalı,2,Event/Activity
232,5,Harekatı,2,Event/Activity
232,6,nda,1,Trash
232,7,etkisiz,1,Trash
232,8,hale,1,Trash
232,9,getirilen,1,Trash
232,10,terörist,1,Trash
232,11,sayısı,1,Trash
232,12,3655,1,Trash
232,13,oldu,1,Trash
233,1,Ekonomi,8,Job
233,2,Bakanı,8,Job
233,3,Zeybekci,3,Name
233,4,den,1,Trash
233,5,ihracatçıya,1,Trash
233,6,r9eYSRxE8u,1,Trash
233,7,çağrısı,1,Trash
233,8,7PJBeitSt8,1,Trash
233,9,kREPYEiOyQ,1,Trash
234,1,AACanli,11,ID
234,2,TSK,6,Company
234,3,ÖSO,6,Company
234,4,Afrin,4,Address
234,5,Ayn,4,Address
234,6,Darah,4,Address
234,7,Basutah,4,Address
234,8,Burj,4,Address
234,9,Abdallah,4,Address
234,10,köylerini,1,Trash
234,11,teröristlerden,1,Trash
234,12,temizledi,1,Trash
235,1,AACanli,11,ID
235,2,Canlı,1,Trash
235,3,CumhurbaşkanıErdoğan,1,Trash
235,4,101,1,Trash
235,5,yerleşim,1,Trash
235,6,yerine,1,Trash
235,7,doğalgaz,1,Trash
235,8,dağıtım,1,Trash
235,9,töreninde,1,Trash
235,10,konuşuyor,1,Trash
235,11,ChKSDiD42p,1,Trash
236,1,Dostları,1,Trash
236,2,Aşık,3,Name
236,3,Veysel,3,Name
236,4,i,1,Trash
236,5,unutmadı,1,Trash
236,6,Ben,1,Trash
236,7,giderim,1,Trash
236,8,adım,1,Trash
236,9,kalır,1,Trash
236,10,Dostlar,1,Trash
236,11,beni,1,Trash
236,12,hatırlasın,1,Trash
236,13,Düğün,1,Trash
236,14,olur,1,Trash
236,15,bayram,1,Trash
236,16,gelir,1,Trash
236,17,Dostlar,1,Trash
236,18,beni,1,Trash
236,19,hatırlasın,1,Trash
236,20,dizelerinin,1,Trash
236,21,sahibi,1,Trash
236,22,dünyaca,1,Trash
236,23,ünlü,1,Trash
236,24,halk,8,Job
236,25,ozanı,8,Job
236,26,Aşık,3,Name
236,27,Veysel,3,Name
236,28,ölümünün,1,Trash
236,29,45,5,Date
236,30,yılında,5,Date
236,31,anılıyor,1,Trash
236,32,gkkhnZkLuf,1,Trash
236,33,Okn44oXNzu,1,Trash
237,1,Karadeniz,9,Place
237,2,gönülleri,1,Trash
237,3,yaşlanmayan,1,Trash
237,4,nine,1,Trash
237,5,dedeleri,1,Trash
237,6,Q95Xac2M5Q,1,Trash
237,7,6l97KJnMRA,1,Trash
238,1,Mazlumun,1,Trash
238,2,umudu,1,Trash
238,3,Türk,6,Company
238,4,Kızılayı,6,Company
238,5,Afrinlilerin,1,Trash
238,6,yanında,1,Trash
238,7,Qr0g9i7CLZ,1,Trash
238,8,r4Ykzzs1Rf,1,Trash
239,1,Turkish,6,Company
239,2,Cargo,6,Company
239,3,1,1,Trash
239,4,5,1,Trash
239,5,milyon,1,Trash
239,6,canlı,1,Trash
239,7,çipurayı,1,Trash
239,8,Umman,9,Place
239,9,a,1,Trash
239,10,taşıdı,1,Trash
239,11,2xFk6N57U0,1,Trash
239,12,xhqQQyPDdL,1,Trash
240,1,AACanli,1,Trash
240,2,BaşbakanYıldırım,1,Trash
240,3,Bugün,5,Date
240,4,olduğu,1,Trash
240,5,gibi,1,Trash
240,6,bundan,1,Trash
240,7,sonra,1,Trash
240,8,da,1,Trash
240,9,ülkemize,1,Trash
240,10,yönelen,1,Trash
240,11,her,1,Trash
240,12,terör,1,Trash
240,13,tehdidini,1,Trash
240,14,aynı,1,Trash
240,15,kararlılıkla,1,Trash
240,16,bertaraf,1,Trash
240,17,edeceğimi,1,Trash
241,1,AACanli,11,ID
241,2,Dışişleri,8,Job
241,3,Bakanı,8,Job
241,4,Çavuşoğlu,3,Name
241,5,ABD,9,Place
241,6,Dışişleri,8,Job
241,7,Bakanlığı,8,Job
241,8,na,1,Trash
241,9,atanan,1,Trash
241,10,Mike,3,Name
241,11,Pompeo,3,Name
241,12,ile,1,Trash
241,13,ABD,9,Place
241,14,Kongresi,9,Place
241,15,ndeki,1,Trash
241,16,onay,1,Trash
241,17,sürecinden,1,Trash
241,18,sonra,1,Trash
241,19,görüşec,1,Trash
242,1,AACanli,11,ID
242,2,Canlı,1,Trash
242,3,BaşbakanYıldırım,1,Trash
242,4,101,2,Event/Activity
242,5,İlçeye,2,Event/Activity
242,6,Doğalgaz,2,Event/Activity
242,7,Dağıtım,2,Event/Activity
242,8,Töreni,2,Event/Activity
242,9,nde,1,Trash
242,10,konuşuyor,1,Trash
242,11,JAvqIoc8Wf,1,Trash
243,1,Türk,1,Trash
243,2,askerini,1,Trash
243,3,görünce,1,Trash
243,4,kurban,1,Trash
243,5,kestik,1,Trash
243,6,Afrinliler,1,Trash
243,7,Türk,1,Trash
243,8,askerini,1,Trash
243,9,görünce,1,Trash
243,10,mutluluklarını,1,Trash
243,11,göstermek,1,Trash
243,12,için,1,Trash
243,13,iki,1,Trash
243,14,kurban,1,Trash
243,15,kestiklerini,1,Trash
243,16,söyledi,1,Trash
243,17,i9mrWPGqhM,1,Trash
243,18,fsRdwRjYeI,1,Trash
244,1,AACanli,1,Trash
244,2,Dışişleri,8,Job
244,3,Bakanı,8,Job
244,4,Çavuşoğlu,3,Name
244,5,Afrin,9,Place
244,6,de,1,Trash
244,7,Yağmalama,1,Trash
244,8,veya,1,Trash
244,9,insanlık,1,Trash
244,10,dışı,1,Trash
244,11,muamele,1,Trash
244,12,konusunda,1,Trash
244,13,hassasız,1,Trash
244,14,bunlara,1,Trash
244,15,müsaade,1,Trash
244,16,etmeyiz,1,Trash
245,1,Cumhurbaşkanı,8,Job
245,2,Erdoğan,3,Name
245,3,dan,1,Trash
245,4,Dünya,2,Event/Activity
245,5,Nevruz,2,Event/Activity
245,6,Günü,2,Event/Activity
245,7,mesajı,1,Trash
245,8,MYeZK0WEb5,1,Trash
245,9,mJEPJcJWvc,1,Trash
246,1,Ceylanpınar,9,Place
246,2,da,1,Trash
246,3,23,1,Trash
246,4,terörist,1,Trash
246,5,etkisiz,1,Trash
246,6,hale,1,Trash
246,7,getirildi,1,Trash
246,8,Gf6ORRcl0E,1,Trash
246,9,iyblUWGyF7,1,Trash
247,1,Kendi,1,Trash
247,2,kumanyasını,1,Trash
247,3,paylaştı,1,Trash
247,4,Mehmetçik,1,Trash
247,5,Afrin,9,Place
247,6,de,1,Trash
247,7,çocukları,1,Trash
247,8,sevindirdi,1,Trash
247,9,w0VqchL0L1,1,Trash
247,10,Gk5fWQgJ44,1,Trash
248,1,Zeytin,2,Event/Activity
248,2,Dalı,2,Event/Activity
248,3,Harekatı,2,Event/Activity
248,4,Kazananlar,1,Trash
248,5,kaybedenler,1,Trash
248,6,muratyesiltas,11,ID
248,7,ZeytinDalıHarekatı,2,Event/Activity
248,8,nın,1,Trash
248,9,AA,6,Company
248,10,için,1,Trash
248,11,değerlendirdi,1,Trash
248,12,FadS4GuWgt,1,Trash
248,13,si8cAK7JTp,1,Trash
249,1,Her,1,Trash
249,2,100,1,Trash
249,3,kilometreye,1,Trash
249,4,bir,1,Trash
249,5,havalimanı,1,Trash
249,6,için,1,Trash
249,7,son,1,Trash
249,8,viraj,1,Trash
249,9,sbAiOIrmKj,1,Trash
249,10,ECoCM4KzCT,1,Trash
250,1,Teröristler,1,Trash
250,2,Afrin,9,Place
250,3,i,1,Trash
250,4,yakıp,1,Trash
250,5,yıkarak,1,Trash
250,6,kaçtı,1,Trash
250,7,ZeytinDalıHarekatı,2,Event/Activity
250,8,ile,1,Trash
250,9,teröristlerden,1,Trash
250,10,temizlenen,1,Trash
250,11,Afrin,9,Place
250,12,de,1,Trash
250,13,YPG,6,Company
250,14,PKK,6,Company
250,15,dan,1,Trash
250,16,geriye,1,Trash
250,17,çok,1,Trash
250,18,sayıda,1,Trash
250,19,tahrip,1,Trash
250,20,edilmiş,1,Trash
250,21,yapı,1,Trash
250,22,araçlar,1,Trash
250,23,kaldı,1,Trash
250,24,soAiS1iIAW,1,Trash
250,25,XGn7th5qfW,1,Trash
251,1,AACanli,11,ID
251,2,TSK,6,Company
251,3,Şanlıurfa,4,Address
251,4,Ceylanpınar,4,Address
251,5,da,1,Trash
251,6,Hudut,9,Place
251,7,Karakol,9,Place
251,8,Komutanlığına,9,Place
251,9,silahlı,1,Trash
251,10,roketli,1,Trash
251,11,saldırıda,1,Trash
251,12,bulunan,1,Trash
251,13,23,1,Trash
251,14,terörist,1,Trash
251,15,etkisiz,1,Trash
251,16,hale,1,Trash
251,17,getir,1,Trash
252,1,TürkAkım,6,Company
252,2,da,1,Trash
252,3,herhangi,1,Trash
252,4,bir,1,Trash
252,5,gecikme,1,Trash
252,6,öngörülmüyor,1,Trash
252,7,3TuferDk0V,1,Trash
252,8,K1WjxbVNBW,1,Trash
253,1,Afrin,9,Place
253,2,de,1,Trash
253,3,yerel,1,Trash
253,4,meclis,1,Trash
253,5,kurulacak,1,Trash
253,6,4A2PEiGeJ5,1,Trash
253,7,algqQs87MZ,1,Trash
254,1,TAI,6,Company
254,2,yi,1,Trash
254,3,ihracat,1,Trash
254,4,uçurdu,1,Trash
254,5,Türk,6,Company
254,6,Havacılık,6,Company
254,7,Uzay,6,Company
254,8,Sanayii,6,Company
254,9,AŞ,6,Company
254,10,geçen,1,Trash
254,11,yıl,1,Trash
254,12,yakaladığı,1,Trash
254,13,ihracat,1,Trash
254,14,başarısıyla,1,Trash
254,15,dikkati,1,Trash
254,16,çekti,1,Trash
254,17,pLRLX0yjBE,1,Trash
254,18,6Bf93htxvn,1,Trash
255,1,YKS,2,Event/Activity
255,2,başvuruları,1,Trash
255,3,yarın,1,Trash
255,4,sona,1,Trash
255,5,erecek,1,Trash
255,6,xw517RLjDs,1,Trash
255,7,Bp2qkP8Jj5,1,Trash
256,1,AACanli,11,ID
256,2,Canlı,1,Trash
256,3,CHP,8,Job
256,4,Genel,8,Job
256,5,Başkanı,8,Job
256,6,Kılıçdaroğlu,3,Name
256,7,partisinin,1,Trash
256,8,TBMM,9,Place
256,9,deki,1,Trash
256,10,Grup,2,Event/Activity
256,11,Toplantısı,2,Event/Activity
256,12,nda,1,Trash
256,13,konuşuyor,1,Trash
256,14,nWaTqmXbwm,1,Trash
257,1,Dışişleri,8,Job
257,2,Bakanlığından,8,Job
257,3,Uluslararası,6,Company
257,4,Kızılhaç,6,Company
257,5,Komitesine,6,Company
257,6,tepki,1,Trash
257,7,x2sX6ILa8o,1,Trash
257,8,5amOhPtdk6,1,Trash
258,1,Cumhurbaşkanı,8,Job
258,2,Erdoğan,3,Name
258,3,Genelkurmay,8,Job
258,4,Başkanı,8,Job
258,5,Orgeneral,8,Job
258,6,Akar,3,Name
258,7,ı,1,Trash
258,8,kabul,1,Trash
258,9,edecek,1,Trash
258,10,bjreElIUCK,1,Trash
258,11,UB7cCjc2k0,1,Trash
259,1,Kapana,1,Trash
259,2,yakalanan,1,Trash
259,3,ayı,1,Trash
259,4,kurtarıldı,1,Trash
259,5,ardından,1,Trash
259,6,tedavi,1,Trash
259,7,uygulandı,1,Trash
259,8,vz7qZKOIy4,1,Trash
260,1,Elektrikle,1,Trash
260,2,ayaklarımı,1,Trash
260,3,yaktılar,1,Trash
260,4,burnumu,1,Trash
260,5,kırdılar,1,Trash
260,6,Afrinli,1,Trash
260,7,doktor,1,Trash
260,8,YPG,6,Company
260,9,PKK,6,Company
260,10,nın,1,Trash
260,11,işkencelerini,1,Trash
260,12,anlattı,1,Trash
260,13,agdk1P3mat,1,Trash
260,14,xHzoOYhbSX,1,Trash
261,1,CumhurbaşkanıErdoğan,1,Trash
261,2,Birlikte,1,Trash
261,3,teröristleri,1,Trash
261,4,temizleyelim,1,Trash
261,5,dediğimizde,1,Trash
261,6,neredeydiniz,1,Trash
261,7,bk26flJeJm,1,Trash
261,8,kmm7m10Weo,1,Trash
262,1,CumhurbaşkanıErdoğan,1,Trash
262,2,Hasan,3,Name
262,3,Celal,3,Name
262,4,Güzel,3,Name
262,5,ağabeyimiz,1,Trash
262,6,mazlumun,1,Trash
262,7,yanında,1,Trash
262,8,yer,1,Trash
262,9,almıştır,1,Trash
262,10,Epppe7TJNq,1,Trash
262,11,p2wxfoTDQ6,1,Trash
263,1,Sivillerin,1,Trash
263,2,kullandığı,1,Trash
263,3,binalarda,1,Trash
263,4,tek,1,Trash
263,5,kurşun,1,Trash
263,6,izi,1,Trash
263,7,dahi,1,Trash
263,8,yok,1,Trash
263,9,Sivil,1,Trash
263,10,hassasiyeti,1,Trash
263,11,Afrin,9,Place
263,12,deki,1,Trash
263,13,binalarda,1,Trash
263,14,kendini,1,Trash
263,15,gösterdi,1,Trash
263,16,56YBjiPEop,1,Trash
263,17,aHgT3vn5Km,1,Trash
264,1,AİHM,6,Company
264,2,den,1,Trash
264,3,Alpay,3,Name
264,4,Altan,3,Name
264,5,kararı,1,Trash
264,6,78VWWkVVUa,1,Trash
264,7,SUejGj56Ba,1,Trash
265,1,Afrin,9,Place
265,2,de,1,Trash
265,3,bomba,1,Trash
265,4,ile,1,Trash
265,5,tuzaklanmış,1,Trash
265,6,araç,1,Trash
265,7,imha,1,Trash
265,8,edildi,1,Trash
265,9,2kWTgHguCc,1,Trash
265,10,0o4IQl5sVf,1,Trash
266,1,AACanli,11,ID
266,2,Cumhurbaşkanı,8,Job
266,3,Erdoğan,3,Name
266,4,saat,5,Date
266,5,16,5,Date
266,6,00,5,Date
266,7,da,1,Trash
266,8,Cumhurbaşkanlığı,1,Trash
266,9,Külliyesi,1,Trash
266,10,nde,1,Trash
266,11,Genelkurmay,8,Job
266,12,Başkanı,8,Job
266,13,Orgeneral,8,Job
266,14,Akar,3,Name
266,15,ı,1,Trash
266,16,kabul,1,Trash
266,17,edecek,1,Trash
267,1,Türk,1,Trash
267,2,askerini,1,Trash
267,3,görünce,1,Trash
267,4,kurban,1,Trash
267,5,kestik,1,Trash
267,6,Afrin,1,Trash
267,7,de,1,Trash
267,8,yaşayan,1,Trash
267,9,60,1,Trash
267,10,yaşındaki,1,Trash
267,11,Melek,3,Name
267,12,Salih,3,Name
267,13,teröristlerin,1,Trash
267,14,ilçede,1,Trash
267,15,olduğu,1,Trash
267,16,süreçte,1,Trash
267,17,büyük,1,Trash
267,18,sıkıntılar,1,Trash
267,19,yaşadıklarını,1,Trash
267,20,söyledi,1,Trash
267,21,WqmDO43zHZ,1,Trash
267,22,NvY7PqCHA3,1,Trash
268,1,Tüketici,1,Trash
268,2,güven,1,Trash
268,3,endeksi,1,Trash
268,4,azaldı,1,Trash
268,5,2uNLIAYXFH,1,Trash
268,6,uIv6yVzgPY,1,Trash
269,1,TAEK,6,Company
269,2,ten,1,Trash
269,3,nükleer,1,Trash
269,4,madde,1,Trash
269,5,açıklaması,1,Trash
269,6,46WVSjBZIE,1,Trash
269,7,hQB6HR3EBR,1,Trash
270,1,Hasan,3,Name
270,2,Celal,3,Name
270,3,Güzel,3,Name
270,4,için,1,Trash
270,5,TBMM,9,Place
270,6,de,1,Trash
270,7,tören,1,Trash
270,8,düzenlendi,1,Trash
270,9,n46U789O32,1,Trash
270,10,ESJyBC5Z9e,1,Trash
271,1,AACanli,11,ID
271,2,CumhurbaşkanıErdoğan,1,Trash
271,3,Çatlasanız,1,Trash
271,4,da,1,Trash
271,5,patlasanız,1,Trash
271,6,da,1,Trash
271,7,Türkiye,9,Place
271,8,yi,1,Trash
271,9,durduramayacaksınız,1,Trash
271,10,2023,1,Trash
271,11,hedeflerimize,1,Trash
271,12,engel,1,Trash
271,13,olamayacaksınız,1,Trash
271,14,O,1,Trash
272,1,Mehmetçik,1,Trash
272,2,Afrin,1,Trash
272,3,de,1,Trash
272,4,sevgi,1,Trash
272,5,gösterileriyle,1,Trash
272,6,karşılandı,1,Trash
272,7,xzImeOfdT6,1,Trash
272,8,SHBeGg01jp,1,Trash
273,1,AACanli,11,ID
273,2,CumhurbaşkanıErdoğan,1,Trash
273,3,Eğer,1,Trash
273,4,bizimle,1,Trash
273,5,stratejik,1,Trash
273,6,ortaksan,1,Trash
273,7,bize,1,Trash
273,8,saygı,1,Trash
273,9,duyacaksınız,1,Trash
273,10,bizimle,1,Trash
273,11,beraber,1,Trash
273,12,yürüyeceksiniz,1,Trash
273,13,Bir,1,Trash
273,14,de,1,Trash
273,15,bizi,1,Trash
273,16,al,1,Trash
274,1,AACanli,11,ID
274,2,CumhurbaşkanıErdoğan,1,Trash
274,3,Amerika,9,Place
274,4,dan,1,Trash
274,5,sözcü,1,Trash
274,6,açıklama,1,Trash
274,7,yapıyor,1,Trash
274,8,kaygılıyız,1,Trash
274,9,diyor,1,Trash
274,10,Biz,1,Trash
274,11,size,1,Trash
274,12,kaygılarımızı,1,Trash
274,13,ilettiğimiz,1,Trash
274,14,zaman,1,Trash
274,15,gelin,1,Trash
274,16,b,1,Trash
275,1,AACanli,11,ID
275,2,CumhurbaşkanıErdoğan,1,Trash
275,3,Etkisiz,1,Trash
275,4,hale,1,Trash
275,5,getirilen,1,Trash
275,6,terörist,1,Trash
275,7,sayısı,1,Trash
275,8,3647,1,Trash
275,9,ye,1,Trash
275,10,yükseldi,1,Trash
276,1,Geriye,1,Trash
276,2,dönemezdim,1,Trash
276,3,bırakamazdım,1,Trash
276,4,Binlerce,1,Trash
276,5,seçkin,1,Trash
276,6,video,1,Trash
276,7,belgesel,1,Trash
276,8,YouTube,6,Company
276,9,kanalımızda,1,Trash
276,10,kAKshIjJlu,1,Trash
276,11,SGjRRBJ4rO,1,Trash
277,1,AACanli,11,ID
277,2,Canlı,1,Trash
