doc_id,token_id,text,c_id,c_name
233,1,Ekonomi,8,Job
233,2,Bakanı,8,Job
233,3,Zeybekci,3,Name
234,1,AACanli,11,ID
234,2,TSK,6,Company
234,3,ÖSO,6,Company
234,4,Afrin,4,Address
234,5,Ayn,4,Address
234,6,Darah,4,Address
234,7,Basutah,4,Address
234,8,Burj,4,Address
234,9,Abdallah,4,Address
235,1,AACanli,11,ID
236,2,Aşık,3,Name
236,3,Veysel,3,Name
236,24,halk,8,Job
236,25,ozanı,8,Job
236,26,Aşık,3,Name
236,27,Veysel,3,Name
236,29,45,5,Date
236,30,yılında,5,Date
237,1,Karadeniz,9,Place
238,3,Türk,6,Company
238,4,Kızılayı,6,Company
239,1,Turkish,6,Company
239,2,Cargo,6,Company
239,8,Umman,9,Place
240,3,Bugün,5,Date
241,1,AACanli,11,ID
241,2,Dışişleri,8,Job
241,3,Bakanı,8,Job
241,4,Çavuşoğlu,3,Name
241,5,ABD,9,Place
241,6,Dışişleri,8,Job
241,7,Bakanlığı,8,Job
241,10,Mike,3,Name
241,11,Pompeo,3,Name
241,13,ABD,9,Place
241,14,Kongresi,9,Place
242,1,AACanli,11,ID
242,4,101,2,Event/Activity
242,5,İlçeye,2,Event/Activity
242,6,Doğalgaz,2,Event/Activity
242,7,Dağıtım,2,Event/Activity
242,8,Töreni,2,Event/Activity
244,2,Dışişleri,8,Job
244,3,Bakanı,8,Job
244,4,Çavuşoğlu,3,Name
244,5,Afrin,9,Place
245,1,Cumhurbaşkanı,8,Job
245,2,Erdoğan,3,Name
245,4,Dünya,2,Event/Activity
245,5,Nevruz,2,Event/Activity
245,6,Günü,2,Event/Activity
246,1,Ceylanpınar,9,Place
247,5,Afrin,9,Place
248,1,Zeytin,2,Event/Activity
248,2,Dalı,2,Event/Activity
248,3,Harekatı,2,Event/Activity
248,6,muratyesiltas,11,ID
248,7,ZeytinDalıHarekatı,2,Event/Activity
248,9,AA,6,Company
250,2,Afrin,9,Place
250,7,ZeytinDalıHarekatı,2,Event/Activity
250,11,Afrin,9,Place
250,13,YPG,6,Company
250,14,PKK,6,Company
251,1,AACanli,11,ID
251,2,TSK,6,Company
251,3,Şanlıurfa,4,Address
251,4,Ceylanpınar,4,Address
251,6,Hudut,9,Place
251,7,Karakol,9,Place
251,8,Komutanlığına,9,Place
252,1,TürkAkım,6,Company
253,1,Afrin,9,Place
254,1,TAI,6,Company
254,5,Türk,6,Company
254,6,Havacılık,6,Company
254,7,Uzay,6,Company
254,8,Sanayii,6,Company
254,9,AŞ,6,Company
255,1,YKS,2,Event/Activity
256,1,AACanli,11,ID
256,3,CHP,8,Job
256,4,Genel,8,Job
256,5,Başkanı,8,Job
256,6,Kılıçdaroğlu,3,Name
256,8,TBMM,9,Place
256,10,Grup,2,Event/Activity
256,11,Toplantısı,2,Event/Activity
257,1,Dışişleri,8,Job
257,2,Bakanlığından,8,Job
257,3,Uluslararası,6,Company
257,4,Kızılhaç,6,Company
257,5,Komitesine,6,Company
258,1,Cumhurbaşkanı,8,Job
258,2,Erdoğan,3,Name
258,3,Genelkurmay,8,Job
258,4,Başkanı,8,Job
258,5,Orgeneral,8,Job
258,6,Akar,3,Name
260,8,YPG,6,Company
260,9,PKK,6,Company
262,2,Hasan,3,Name
262,3,Celal,3,Name
262,4,Güzel,3,Name
263,11,Afrin,9,Place
264,1,AİHM,6,Company
264,3,Alpay,3,Name
264,4,Altan,3,Name
265,1,Afrin,9,Place
266,1,AACanli,11,ID
266,2,Cumhurbaşkanı,8,Job
266,3,Erdoğan,3,Name
266,4,saat,5,Date
266,5,16,5,Date
266,6,00,5,Date
266,11,Genelkurmay,8,Job
266,12,Başkanı,8,Job
266,13,Orgeneral,8,Job
266,14,Akar,3,Name
267,11,Melek,3,Name
267,12,Salih,3,Name
269,1,TAEK,6,Company
270,1,Hasan,3,Name
270,2,Celal,3,Name
270,3,Güzel,3,Name
270,5,TBMM,9,Place
271,1,AACanli,11,ID
271,7,Türkiye,9,Place
273,1,AACanli,11,ID
274,1,AACanli,11,ID
274,3,Amerika,9,Place
275,1,AACanli,11,ID
276,8,YouTube,6,Company
277,1,AACanli,11,ID
277,4,AK,2,Event/Activity
277,5,Parti,2,Event/Activity
277,6,Grup,2,Event/Activity
277,7,Toplantısı,2,Event/Activity
278,1,Afrin,9,Place
279,1,Kaynak,6,Company
279,2,Holding,6,Company
279,3,FETÖ,6,Company
280,1,Kayseri,4,Address
280,5,FETÖ,6,Company
280,6,PDY,6,Company
281,1,AACanli,11,ID
281,2,Hasan,3,Name
281,3,Celal,3,Name
281,4,Güzel,3,Name
281,6,TBMM,6,Company
282,1,Fransa,9,Place
282,4,Cumhurbaşkanı,8,Job
282,5,Nicolas,3,Name
282,6,Sarkozy,3,Name
283,1,CumhurbaşkanıErdoğan,3,Name
283,5,Sincar,4,Address
283,10,PKK,6,Company
285,1,ZeytinDalıHarekatı,2,Event/Activity
285,3,58,5,Date
285,4,günü,5,Date
286,7,Dışişleri,8,Job
286,8,Bakanlığından,8,Job
286,9,BAE,9,Place
286,10,Dışişleri,8,Job
286,11,Bakanı,8,Job
287,7,TSK,6,Company
287,8,ÖSO,6,Company
287,12,YPG,6,Company
287,13,PKK,6,Company
287,14,DEAŞ,6,Company
287,27,ZeytinDalıHarekatı,2,Event/Activity
288,4,Filistinli,9,Place
288,6,Gazze,4,Address
289,1,Türkiye,9,Place
290,3,FETÖ,6,Company
290,4,PDY,6,Company
291,1,ABD,8,Job
291,2,Başkanı,8,Job
291,3,Trump,3,Name
291,7,İran,9,Place
292,1,Başbakan,8,Job
292,2,Yardımcısı,8,Job
292,3,Bozdağ,3,Name
292,4,ABD,9,Place
292,5,Zeytin,2,Event/Activity
292,6,Dalı,2,Event/Activity
292,7,Harekatı,2,Event/Activity
293,1,AACanli,11,ID
293,2,Başbakan,8,Job
293,3,Yardımcısı,8,Job
293,4,Bozdağ,3,Name
293,5,Türkiye,9,Place
294,1,AACanli,11,ID
294,2,Başbakan,8,Job
294,3,Yardımcısı,8,Job
294,4,Bozdağ,3,Name
294,5,Türkiye,9,Place
295,2,Başbakan,8,Job
295,3,Yardımcısı,8,Job
295,4,Bozdağ,3,Name
295,5,Türkiye,9,Place
296,1,AACanli,11,ID
296,2,Başbakan,8,Job
296,3,Yardımcısı,8,Job
296,4,Bozdağ,3,Name
296,5,Zeytin,2,Event/Activity
296,6,Dalı,2,Event/Activity
296,7,Harekatı,2,Event/Activity
296,9,DEAŞ,6,Company
297,1,AACanli,11,ID
297,2,Başbakan,8,Job
297,3,Yardımcısı,8,Job
297,4,Bozdağ,3,Name
297,5,Zeytin,2,Event/Activity
297,6,Dalı,2,Event/Activity
297,7,Harekatı,2,Event/Activity
298,2,sürücüsüz,6,Company
299,1,AACanli,6,Company
299,2,Başbakan,8,Job
299,3,Yardımcısı,8,Job
299,4,Bozdağ,3,Name
299,5,Zeytin,2,Event/Activity
299,6,Dalı,6,Company
299,7,Harekatı,2,Event/Activity
300,1,AACanli,6,Company
300,2,Başbakan,8,Job
300,4,Bozdağ,3,Name
300,10,Zeytin,2,Event/Activity
300,11,Dalı,2,Event/Activity
300,12,Harekatı,2,Event/Activity
302,1,Afrin,9,Place
302,3,Binbaşı,8,Job
302,4,Mithat,3,Name
302,5,Dunca,3,Name
303,1,Trump,3,Name
303,3,ülkenin,9,Place
304,1,2020,5,Date
304,10,Dünyada,9,Place
305,1,Üreticinin,8,Job
305,8,Dünya,9,Place
305,10,başkenti,9,Place
306,3,il,9,Place
306,4,İstanbul,9,Place
307,1,Filistin,9,Place
307,2,Devlet,8,Job
307,3,Başkanı,8,Job
307,4,Abbas,3,Name
307,6,ABD,9,Place
307,7,Büyükelçisi,8,Job
308,1,Hatay,9,Place
308,3,Yayladağı,9,Place
308,4,ilçesine,9,Place
309,6,Simitçi,8,Job
310,3,Emre,3,Name
310,4,Mor,3,Name
312,1,İsrail,9,Place
313,1,Esed,6,Company
313,2,rejimi,6,Company
313,3,Doğu,9,Place
313,4,Guta,9,Place
315,1,AB,6,Company
315,3,Rusya,9,Place
316,1,Milli,3,Name
316,2,Temizlik,3,Name
316,3,Tankı,3,Name
316,5,Finlandiya,9,Place
317,1,PKK,6,Company
317,3,3,5,Date
317,4,gün,5,Date
317,10,PYD,6,Company
317,11,PKK,6,Company
317,13,Afrin,9,Place
317,19,Ebu,3,Name
317,20,Ahmet,3,Name
318,1,Afrin,9,Place
318,7,TSK,6,Company
318,8,ÖSO,6,Company
318,12,YPG,6,Company
318,13,PKK,6,Company
318,14,DEAŞ,6,Company
318,19,Afrin,9,Place
318,27,ZeytinDalıHarekatı,2,Event/Activity
319,1,ZeytinDalıHarekatı,2,Event/Activity
319,6,Türkiye,9,Place
319,8,ABD,9,Place
319,10,Afrin,9,Place
320,1,TÜBİTAK,6,Company
320,2,MAM,6,Company
320,22,0262,10,Contact
320,23,641,10,Contact
320,24,2900,10,Contact
320,25,ctue,10,Contact
320,26,tubitak,6,Company
320,27,gov,10,Contact
320,28,tr,10,Contact
320,29,tubitak,6,Company
320,31,mam,6,Company
321,1,TÜBİTAK,6,Company
322,1,TÜBİTAK,5,Date
323,1,Türkiye,3,Name
323,9,Çevre,6,Company
323,10,Şehircilik,6,Company
323,11,Bknlığı,6,Company
323,12,TÜBİTAK,6,Company
323,13,MAM,6,Company
324,1,Tubitak,6,Company
324,2,TÜBİTAK,6,Company
324,3,Başkanı,8,Job
324,4,Prof,8,Job
324,5,Dr,8,Job
324,6,Hasan,3,Name
324,7,Mandal,3,Name
324,10,Tübitak,6,Company
325,1,TÜBİTAK,6,Company
325,4,Tersanelerinin,9,Place
325,9,TÜBİTAK,6,Company
325,11,Başkanı,8,Job
325,13,Dr,8,Job
325,14,İbrahim,3,Name
325,15,Kılıçaslan,3,Name
325,16,Gölcük,9,Place
325,17,Tersane,6,Company
325,18,Komutanı,8,Job
325,20,Tuğamiral,3,Name
325,21,Aydın,3,Name
325,22,Eken,3,Name
325,26,Gölcük,9,Place
325,27,Tersane,6,Company
325,28,Komutanlığı,6,Company
325,30,TÜBİTAK,6,Company
326,1,TÜBİTAK,6,Company
326,3,Türk,6,Company
326,4,Donanmasının,6,Company
326,8,TÜBİTAK,6,Company
326,10,Başkanı,8,Job
326,11,Prof,8,Job
326,12,Dr,8,Job
326,13,İbrahim,3,Name
326,14,Kılıçaslan,3,Name
326,15,Gölcük,8,Job
326,22,TÜBİTAK,6,Company
327,1,TÜBİTAK,6,Company
327,2,MARMARA,6,Company
328,2,Başkanı,8,Job
328,3,Prof,8,Job
328,4,Dr,8,Job
328,5,Hasan,3,Name
328,6,Mandal,3,Name
328,8,Gebze,9,Place
328,9,Yerleşkesini,9,Place
328,17,Başkanını,8,Job
328,19,Bşk,8,Job
328,20,Prof,8,Job
328,21,Dr,8,Job
328,22,İbrahim,3,Name
328,23,Kılıçaslan,3,Name
328,24,BİLGEM,3,Name
328,25,Bşk,8,Job
328,26,Prof,8,Job
328,27,Dr,8,Job
328,28,Hacı,3,Name
328,29,Ali,3,Name
328,30,Mantar,3,Name
328,33,Dr,8,Job
328,34,Mustafa,3,Name
328,35,Çetintaş,3,Name
328,36,TÜSSİDE,6,Company
328,38,Tezer,3,Name
328,39,Battal,3,Name
329,1,Üniversitelerimiz,6,Company
329,3,TÜBİTAK,6,Company
329,13,Bşk,8,Job
329,14,Prof,8,Job
329,15,Dr,8,Job
329,16,İbrahim,3,Name
329,17,Kılıçaslan,3,Name
329,19,Yıldız,3,Name
329,20,Teknik,6,Company
329,21,Üni,6,Company
329,22,Rektörü,8,Job
329,23,Prof,8,Job
329,24,Dr,8,Job
329,25,Bahri,3,Name
329,26,Şahin,3,Name
329,35,uzmanların,8,Job
330,1,Kocaeli,6,Company
330,2,Büyükşehir,6,Company
330,3,Belediyesinin,6,Company
330,10,MAM,6,Company
330,11,Bşk,8,Job
330,12,Prof,8,Job
330,13,Dr,8,Job
330,14,İbrahim,3,Name
330,15,Kılıçaslan,3,Name
330,16,Kocaeli,6,Company
330,17,Büyükşehir,6,Company
330,18,Bel,6,Company
330,20,Sekreteri,8,Job
330,21,İlhan,3,Name
330,22,Bayram,3,Name
331,4,TÜBİTAK,6,Company
331,5,MAM,6,Company
331,8,TÜBİTAK,6,Company
331,9,MAM,6,Company
331,10,Başkanı,8,Job
331,11,Prof,8,Job
331,12,Dr,8,Job
331,13,İbrahim,3,Name
331,14,Kılıçaslan,3,Name
331,17,Projesi,2,Event/Activity
331,19,Doğu,9,Place
331,20,Güneydoğu,9,Place
331,21,Anadolu,9,Place
331,22,Bölgesindeki,9,Place
331,29,TÜBİTAK,6,Company
331,30,MAM,6,Company
332,2,Türkiye,9,Place
332,5,Meclis,6,Company
332,6,Bşk,8,Job
332,7,Timur,3,Name
332,8,Erk,3,Name
332,9,Meclis,6,Company
332,10,Danışmanı,8,Job
332,11,Prof,8,Job
332,12,Dr,8,Job
332,13,Serdar,3,Name
332,14,Çelebi,3,Name
332,15,TÜBİTAK,6,Company
332,16,MAM,6,Company
332,17,Bşk,8,Job
332,18,Prof,8,Job
332,19,Dr,8,Job
332,20,İbrahim,3,Name
332,21,Kılıçaslan,3,Name
333,4,MAM,6,Company
333,5,İZAYDAŞ,6,Company
333,8,TÜBİTAK,6,Company
333,9,MAM,6,Company
333,10,Bşk,8,Job
333,11,Prof,8,Job
333,12,Dr,8,Job
333,13,İbrahim,3,Name
333,14,Kılıçaslan,3,Name
333,15,İZAYDAŞ,6,Company
333,18,Muhammet,3,Name
333,19,Saraç,3,Name
333,23,MAM,6,Company
333,24,Enerji,6,Company
333,25,Enstitüsünün,6,Company
334,6,TÜBİTAK,6,Company
334,7,MAM,6,Company
334,8,Bşk,8,Job
334,9,Prof,8,Job
334,10,Dr,8,Job
334,11,İbrahim,3,Name
334,12,Kılıçaslan,3,Name
334,13,Düzce,9,Place
334,14,Vali,8,Job
334,17,Kaymakamı,8,Job
334,18,Cemal,3,Name
334,19,Demiryürek,3,Name
334,20,Kocaeli,9,Place
334,25,İlhan,3,Name
334,26,Aydın,3,Name
335,1,TÜBİTAK,6,Company
335,2,MAM,6,Company
335,3,Başkanı,8,Job
335,4,Prof,8,Job
335,5,Dr,8,Job
335,6,İbrahim,3,Name
335,7,Kılıçaslan,3,Name
335,9,TCDD,6,Company
335,10,Genel,8,Job
335,11,Md,8,Job
335,12,İsa,3,Name
335,13,Apaydın,3,Name
335,23,TÜBİTAK,6,Company
335,24,MAM,6,Company
335,25,Enerji,6,Company
335,26,Enstitüsü,6,Company
335,27,Malzeme,6,Company
335,28,Enstitüsünün,6,Company
336,6,TSK,6,Company
336,10,TÜBİTAK,6,Company
336,11,MAM,6,Company
336,12,Bşk,8,Job
336,13,Prof,8,Job
336,14,Dr,8,Job
336,15,İbrahim,3,Name
336,16,Kılıçaslan,3,Name
336,17,1,6,Company
336,18,Ana,6,Company
336,19,Bakım,6,Company
336,20,Merkez,6,Company
336,21,Kom,6,Company
336,22,lığı,6,Company
336,24,Palet,6,Company
336,25,Fabrikasını,6,Company
337,1,Kocaeli,8,Job
337,2,Valisi,8,Job
337,3,Sn,3,Name
337,4,Hüseyin,3,Name
337,5,Aksoy,3,Name
337,13,TÜBİTAK,6,Company
337,14,Gebze,6,Company
337,15,Yerleşkesini,6,Company
337,16,TÜBİTAK,6,Company
337,17,MAM,6,Company
337,18,Başkanı,8,Job
337,19,Prof,8,Job
337,20,Dr,8,Job
337,21,İbrahim,3,Name
337,22,Kılıçaslan,3,Name
337,31,Trijen,6,Company
337,32,Pilot,6,Company
337,33,Tesisi,6,Company
337,34,Yüksek,6,Company
337,35,Sıcaklık,6,Company
337,36,Mükemmeliyet,6,Company
337,37,Merkezi,6,Company
338,1,TÜBİTAK,6,Company
338,2,MAM,6,Company
338,3,Başkanı,8,Job
338,5,Dr,8,Job
338,6,İbrahim,3,Name
338,7,Kılıçaslan,3,Name
338,8,SSM,6,Company
338,9,Ar,2,Event/Activity
338,10,Ge,2,Event/Activity
338,11,Projeleri,2,Event/Activity
338,12,İmza,2,Event/Activity
338,13,Törenine,2,Event/Activity
338,15,SSM,6,Company
338,16,Müsteşarı,8,Job
338,18,Dr,8,Job
338,19,İsmail,3,Name
338,20,Demir,3,Name
338,24,TÜBİTAK,6,Company
338,25,MAM,6,Company
338,26,Malzeme,6,Company
338,27,Enstitümüzün,6,Company
338,28,ROKETSAN,6,Company
338,29,ASELSAN,6,Company
338,30,TEİ,6,Company
339,1,TÜLOMSAŞ,6,Company
339,2,TÜBİTAK,6,Company
339,3,MAM,6,Company
339,19,TÜLOMSAŞ,6,Company
339,20,Gn,8,Job
339,21,Md,8,Job
339,22,Hayri,3,Name
339,23,Avcı,3,Name
339,26,Daire,8,Job
339,27,Bşk,8,Job
339,28,İbrahim,3,Name
339,29,Erşahin,3,Name
339,30,TÜBİTAK,6,Company
339,31,MAM,6,Company
339,32,Başkanı,8,Job
339,33,Prof,8,Job
339,34,Dr,8,Job
339,35,İbrahim,3,Name
339,36,Kılıçaslan,3,Name
340,1,TÜBİTAK,6,Company
340,2,MAM,6,Company
340,3,Başkanı,8,Job
340,4,Prof,8,Job
340,5,Dr,8,Job
340,6,İbrahim,3,Name
340,7,Kılıçaslan,3,Name
340,8,Sakarya,9,Place
340,9,Tank,6,Company
340,11,Fabrikasını,6,Company
340,14,Bşk,8,Job
340,16,Prof,8,Job
340,17,Dr,8,Job
340,18,Ali,3,Name
340,19,Ata,3,Name
340,20,Enerji,6,Company
340,23,Prof,8,Job
340,24,Dr,8,Job
340,25,Abdulkadir,3,Name
340,26,Balıkçı,3,Name
340,35,Fab,8,Job
340,37,Albay,8,Job
340,38,Sinan,3,Name
340,39,Eren,3,Name
342,1,2023,5,Date
342,3,TÜBİTAK,6,Company
342,4,MAM,6,Company
342,11,Dr,8,Job
342,12,İbrahim,3,Name
342,13,Dinçer,3,Name
342,17,MAM,6,Company
342,18,Başkanı,8,Job
342,20,Dr,8,Job
342,21,İbrahim,3,Name
342,22,Kılıçaslan,3,Name
343,1,ASPİLSAN,6,Company
343,2,Genel,8,Job
343,3,Müdürü,8,Job
343,4,Tuğgeneral,8,Job
343,5,Ferhat,3,Name
343,6,Özsoy,3,Name
343,9,TÜBİTAK,6,Company
343,10,MAM,6,Company
344,1,Gebze,6,Company
344,2,Teknik,6,Company
344,3,Üniversitesi,6,Company
344,4,Rektörü,8,Job
344,5,Prof,8,Job
344,6,Dr,8,Job
344,7,Haluk,3,Name
344,8,Görgün,3,Name
344,9,TÜBİTAK,6,Company
344,10,Marmara,6,Company
344,11,Araştırma,6,Company
344,12,Merkezi,6,Company
344,14,Prof,8,Job
344,15,Dr,8,Job
344,16,İbrahim,3,Name
344,17,Kılıçaslan,3,Name
344,21,halukgorgun,11,ID
344,34,GtuEduTr,11,ID
345,1,TÜBİTAK,6,Company
345,2,MAM,6,Company
345,3,Mermer,2,Event/Activity
345,7,Bursa,6,Company
345,8,Eskişehir,6,Company
345,9,Bilecik,6,Company
345,10,Kalkınma,6,Company
345,11,Ajansı,6,Company
345,12,TCBEBKA,11,ID
345,13,TÜBİTAK,6,Company
345,14,MAM,6,Company
345,18,Mermer,2,Event/Activity
345,19,Atıklarının,2,Event/Activity
345,20,Değerlendirilmesi,2,Event/Activity
345,23,Bilecik,6,Company
346,1,Kocaeli,6,Company
346,2,Üniversitesi,6,Company
346,3,Müh,6,Company
346,4,Fak,6,Company
346,5,Dekanı,8,Job
346,6,İlhan,3,Name
346,7,Tekin,3,Name
346,8,Öztürk,3,Name
346,9,TÜBİTAK,6,Company
346,10,MAM,6,Company
346,11,Başkanı,8,Job
346,12,Prof,8,Job
346,13,Dr,8,Job
346,14,İbrahim,3,Name
346,15,Kılıçaslan,3,Name
348,1,TÜBİTAK,6,Company
348,2,MAM,6,Company
348,10,Rusya,9,Place
348,11,Federasyonu,9,Place
348,13,Rusya,9,Place
349,10,Konya,9,Place
349,11,OSB,6,Company
349,21,Bilim,8,Job
349,22,Sanayi,8,Job
349,23,Teknoloji,8,Job
349,24,Bakanı,8,Job
349,25,Faruk,3,Name
349,26,Özlü,3,Name
349,30,Konya,9,Place
349,31,Valisi,8,Job
349,32,Yakup,3,Name
349,33,Canbolat,3,Name
350,1,MSI_Dergisi,11,ID
350,2,ASPİLSAN,6,Company
350,7,TÜBİTAK,6,Company
350,8,MAM,6,Company
350,10,Başuzman,8,Job
350,11,Araştırmacı,8,Job
350,15,Dr,8,Job
350,17,Sarıkurt,3,Name
351,1,Dr_Faruk_Ozlu,11,ID
351,2,Tübitak,6,Company
351,13,Demirpolat,3,Name
351,14,Grubu,6,Company
352,1,TCSanayi,11,ID
352,2,Bilim,8,Job
352,3,Sanayi,8,Job
352,4,Teknoloji,8,Job
352,5,Bakanı,8,Job
352,6,Faruk,3,Name
352,7,Özlü,3,Name
352,8,Konya,9,Place
352,10,Sanayi,8,Job
353,2,METROFOOD,6,Company
353,3,Projesi,6,Company
353,4,Uluslararası,2,Event/Activity
353,5,Sempozyumuna,2,Event/Activity
353,9,Enstitümüzden,6,Company
353,10,Dr,8,Job
353,11,Hayrettin,3,Name
353,12,Özer,3,Name
353,13,Dr,8,Job
353,14,Aytunga,3,Name
353,16,Kibar,3,Name
354,1,TÜBİTAK,6,Company
354,2,MAM,6,Company
354,4,Enstitüsü,6,Company
354,6,MycoKey,3,Name
354,7,Konferansına,2,Event/Activity
354,8,Belçika,9,Place
354,21,Dr,8,Job
354,22,Hayrettin,3,Name
354,23,Özer,3,Name
355,5,TÜBİTAK,6,Company
356,1,TÜBİTAK,6,Company
356,2,MAM,6,Company
356,3,Başkanı,8,Job
356,4,Prof,8,Job
356,5,Dr,8,Job
356,6,İbrahim,3,Name
356,7,Kılıçaslan,3,Name
356,8,Çekmeköy,9,Place
356,9,Belediye,8,Job
356,10,Başkanı,8,Job
356,11,Ahmet,3,Name
356,12,Poyraz,3,Name
356,16,TÜBİTAK,6,Company
356,17,MAM,6,Company
356,18,Başkan,8,Job
356,20,Dr,8,Job
356,21,İbrahim,3,Name
356,22,Bekar,3,Name
356,23,Enerji,6,Company
356,24,Enstitüsü,6,Company
356,27,Dr,8,Job
356,29,Okur,3,Name
358,2,Sanayi,6,Company
358,3,Odası,6,Company
358,4,TÜBİTAK,6,Company
358,5,MAM,6,Company
358,10,Odası,6,Company
358,13,Bşk,8,Job
358,14,Ayhan,3,Name
358,15,Zeytinoğlu,3,Name
358,16,TÜBİTAK,6,Company
358,17,MAM,6,Company
358,18,Bşk,8,Job
358,19,Prof,8,Job
358,20,Dr,8,Job
358,21,İbrahim,3,Name
358,22,Kılıçaslan,3,Name
359,1,ÇAYKUR,6,Company
359,7,TÜBİTAK,6,Company
359,8,MAM,6,Company
359,9,ÇAYKUR,6,Company
359,19,ÇAYKUR,6,Company
359,22,Bşk,8,Job
359,24,Sütlüoğlu,3,Name
359,29,Karadenizdeki,9,Place
360,1,Sanayi,6,Company
360,2,Bakanlığı,6,Company
360,10,BSTB,6,Company
360,11,Sanayi,6,Company
360,12,Genel,8,Job
360,18,Bşk,8,Job
360,19,İsmail,3,Name
360,20,Aktaş,3,Name
360,22,TÜBİTAK,6,Company
360,23,MAM,6,Company
360,24,Başkanı,8,Job
360,25,Prof,8,Job
360,26,Dr,8,Job
360,27,İbrahim,3,Name
360,28,Kılıçaslan,3,Name
361,1,TÜBİTAK,6,Company
361,2,MAM,6,Company
361,3,Yurdun,9,Place
361,12,İzmit,6,Company
361,13,Muammer,3,Name
361,14,Dereli,3,Name
361,15,Fen,6,Company
361,17,Kartal,6,Company
361,19,Koleji,6,Company
361,20,İstek,6,Company
361,21,Özel,6,Company
361,22,Kaşgarlı,6,Company
361,23,Mahmut,3,Name
361,24,Anadolu,6,Company
361,26,MEB,6,Company
361,31,Ağrı,9,Place
362,6,Gediz,9,Place
362,7,Havzasında,9,Place
362,8,Uygulanması,9,Place
362,9,Projesini,2,Event/Activity
362,12,Gediz,9,Place
362,13,Havzasının,9,Place
363,1,GÜRMOD,2,Event/Activity
363,2,Projesi,2,Event/Activity
363,5,Çevre,6,Company
363,6,Şehircilik,6,Company
363,7,Bakanlığı,6,Company
363,8,TÜBİTAK,6,Company
363,9,MAM,6,Company
363,11,Türkiye,9,Place
363,14,Bazlı,2,Event/Activity
363,15,Gürültü,2,Event/Activity
363,16,Modellemesi,2,Event/Activity
363,18,Envanter,2,Event/Activity
363,19,Altyapısının,2,Event/Activity
363,20,Oluşturulması,2,Event/Activity
363,21,Projesinde,2,Event/Activity
364,3,Konferansı,2,Event/Activity
364,14,Yunanistan,9,Place
364,19,METROFOOD,6,Company
364,24,MAM,6,Company
364,26,Enstitüsü,6,Company
364,31,Hayrettin,3,Name
364,32,ÖZER,3,Name
365,1,TUBA_TurkBlmAkd,11,ID
365,3,TÜBAÖDÜLLERİ,2,Event/Activity
365,4,CUMHURBAŞKANI,8,Job
365,5,ERDOĞAN,3,Name
366,1,Tubitak,6,Company
366,2,TÜBA,2,Event/Activity
366,3,Ödülleri,2,Event/Activity
366,4,Töreni,2,Event/Activity
366,5,12,5,Date
366,6,Aralık,5,Date
366,8,Cumhurbaşkanlığı,9,Place
366,9,Külliyesi,9,Place
367,2,TÜBİTAK,6,Company
367,3,SAGE,6,Company
368,1,UFUK_2020,11,ID
368,2,AB,9,Place
368,3,Horizon2020,2,Event/Activity
368,10,2018,5,Date
369,1,Doğu,6,Company
369,2,Marmara,6,Company
369,3,Kalkınma,6,Company
369,4,Ajansı,6,Company
369,5,TÜBİTAK,6,Company
369,6,MAM,6,Company
369,10,Doğu,6,Company
369,11,Marmara,6,Company
369,12,Kalkınma,6,Company
369,13,Ajansı,6,Company
369,14,MARKA,6,Company
369,15,Genel,8,Job
369,16,Sekreteri,8,Job
369,17,Dr,8,Job
369,18,Mustafa,3,Name
369,21,MARKA,6,Company
369,22,heyetini,3,Name
369,23,TÜBİTAK,6,Company
369,24,MAM,6,Company
369,25,Başkanı,8,Job
369,26,Prof,8,Job
369,27,Dr,8,Job
369,28,İbrahim,3,Name
370,2,Ülke,9,Place
370,3,Danışmanları,8,Job
370,7,Başbakanlık,6,Company
370,8,Türkiye,9,Place
370,12,Ajansı,6,Company
370,14,dünya,9,Place
370,16,ABD,9,Place
370,17,Almanya,9,Place
370,18,Birleşik,9,Place
370,19,Arap,9,Place
370,20,Emirlikleri,9,Place
370,21,Çin,9,Place
370,22,Fransa,9,Place
370,23,İspanya,9,Place
370,24,Japonya,9,Place
370,25,Kore,9,Place
370,26,İngiltere,9,Place
370,27,Suudi,9,Place
370,28,Arabistan,9,Place
370,31,Ülke,9,Place
370,32,Danışmanları,8,Job
370,33,TÜBİTAK,6,Company
370,34,MAM,6,Company
371,1,TÜBİTAK,6,Company
371,2,MAM,6,Company
371,11,canlı,2,Event/Activity
371,12,yayın,2,Event/Activity
372,1,TÜBİTAK,6,Company
372,2,MAM,6,Company
372,9,TÜBİTAK,6,Company
372,10,MAM,6,Company
372,12,Türkiye,9,Place
372,30,Expo,2,Event/Activity
372,31,2017,2,Event/Activity
372,32,fuarında,2,Event/Activity
373,1,TÜBİTAK,6,Company
373,2,MAM,6,Company
373,7,OSTİM,6,Company
373,8,Yönetim,8,Job
373,9,Kurulu,8,Job
373,10,Başkanı,8,Job
373,11,Orhan,3,Name
373,12,Aydın,3,Name
373,13,Yönetim,8,Job
373,14,Kurulu,8,Job
373,21,TÜBİTAK,6,Company
373,24,TÜBİTAK,6,Company
373,25,MAM,6,Company
374,1,TÜBİTAK,6,Company
374,2,MAM,6,Company
374,3,Malzeme,6,Company
374,4,Enstitüsü,6,Company
374,7,Organik,2,Event/Activity
374,8,Elektronik,2,Event/Activity
374,9,Çalıştayının,2,Event/Activity
374,11,üniversite,9,Place
